2.630000000000000000e+02,1.350600000000000023e+02,3.310999999999999943e+01,3.035000000000000142e+00,3.311000000000000054e-01,4.417000000000000171e+01,7.700000000000000247e-03,2.320000000000000118e-01,5.400000000000000286e-03
2.300000000000000000e+02,1.127999999999999936e+01,2.669999999999999929e+00,3.849999999999999950e-02,2.670000000000000151e-02,1.428999999999999915e+01,2.999999999999999737e-04,0.000000000000000000e+00,1.699999999999999905e-03
1.600000000000000000e+02,1.176999999999999957e+01,2.020000000000000018e+00,7.430000000000000493e-02,2.019999999999999921e-02,2.689999999999999947e+00,2.999999999999999737e-04,0.000000000000000000e+00,1.000000000000000021e-03
2.060000000000000000e+02,2.251000000000000156e+01,7.910000000000000142e+00,8.970000000000000195e-02,7.910000000000000364e-02,6.115999999999999659e+01,2.200000000000000133e-03,2.649999999999999925e-02,8.500000000000000611e-03
2.490000000000000000e+02,3.789999999999999858e+01,8.099999999999999645e+00,7.796999999999999487e-01,8.100000000000000255e-02,3.536999999999999744e+01,2.999999999999999737e-04,0.000000000000000000e+00,1.050000000000000065e-02
2.690000000000000000e+02,3.329999999999999716e+01,1.031000000000000050e+01,3.555400000000000116e+00,1.030999999999999972e-01,9.330000000000000071e+00,4.000000000000000192e-04,3.899999999999999821e-03,8.999999999999999754e-04
1.830000000000000000e+02,6.890999999999999659e+01,9.759999999999999787e+00,3.284699999999999953e+00,9.760000000000000620e-02,1.285999999999999943e+01,1.399999999999999986e-03,3.339999999999999913e-02,6.400000000000000307e-03
1.330000000000000000e+02,2.791000000000000014e+01,1.500000000000000000e+00,5.855000000000000204e-01,1.499999999999999944e-02,1.814999999999999858e+01,2.999999999999999737e-04,0.000000000000000000e+00,1.110000000000000049e-02
2.990000000000000000e+02,2.891000000000000014e+01,7.830000000000000071e+00,6.113000000000000433e+00,7.829999999999999460e-02,5.509999999999999787e+00,1.100000000000000066e-03,3.169999999999999901e-02,3.500000000000000073e-03
2.520000000000000000e+02,6.706999999999999318e+01,4.009999999999999787e+00,2.336199999999999832e+00,4.009999999999999676e-02,1.281000000000000050e+01,1.000000000000000021e-03,1.190000000000000085e-02,1.500000000000000031e-03
2.250000000000000000e+02,6.443000000000000682e+01,2.012999999999999901e+01,5.962799999999999656e+00,2.013000000000000067e-01,2.392000000000000171e+01,4.899999999999999842e-03,2.454999999999999960e-01,4.400000000000000265e-03
2.390000000000000000e+02,1.651999999999999957e+01,2.160000000000000142e+00,6.360000000000000375e-02,2.160000000000000114e-02,8.289999999999999147e+00,5.000000000000000104e-04,0.000000000000000000e+00,3.000000000000000062e-03
1.520000000000000000e+02,1.055000000000000071e+01,3.339999999999999858e+00,5.110999999999999988e-01,3.339999999999999913e-02,4.399000000000000199e+01,5.999999999999999474e-04,2.469999999999999973e-02,7.400000000000000328e-03
2.000000000000000000e+02,3.639999999999999858e+01,5.500000000000000444e-01,3.468599999999999905e+00,5.499999999999999681e-03,5.339999999999999858e+00,1.899999999999999996e-03,4.300000000000000003e-03,2.899999999999999800e-03
1.230000000000000000e+02,3.210000000000000142e+01,2.383999999999999986e+01,6.900000000000000577e-02,2.384000000000000008e-01,9.449999999999999289e+00,1.500000000000000031e-03,1.220000000000000077e-02,5.799999999999999600e-03
1.520000000000000000e+02,3.427000000000000313e+01,7.790000000000000036e+00,1.173659999999999926e+01,7.789999999999999702e-02,7.169999999999999929e+00,1.500000000000000031e-03,8.500000000000000611e-03,3.500000000000000073e-03
2.650000000000000000e+02,9.562999999999999545e+01,1.953000000000000114e+01,3.332899999999999974e+00,1.953000000000000014e-01,1.116000000000000014e+01,2.599999999999999881e-03,1.209999999999999964e-02,5.700000000000000205e-03
2.180000000000000000e+02,2.246999999999999886e+01,6.200000000000000178e+00,8.869000000000000217e-01,6.199999999999999956e-02,2.405999999999999872e+01,2.500000000000000052e-03,0.000000000000000000e+00,5.700000000000000205e-03
2.660000000000000000e+02,4.556000000000000227e+01,6.839999999999999858e+00,4.047699999999999854e+00,6.840000000000000246e-02,2.635999999999999943e+01,1.000000000000000021e-03,3.980000000000000204e-02,9.499999999999999764e-03
1.300000000000000000e+02,1.313000000000000078e+01,1.084999999999999964e+01,2.539999999999999897e-02,1.084999999999999992e-01,5.300000000000000266e-01,1.100000000000000066e-03,4.007000000000000006e-01,5.999999999999999474e-04
1.420000000000000000e+02,1.581000000000000050e+01,3.169999999999999929e+00,4.631000000000000116e-01,3.169999999999999901e-02,4.199999999999999845e-01,8.000000000000000383e-04,3.700000000000000164e-03,2.999999999999999737e-04
1.910000000000000000e+02,8.000000000000000000e+00,2.700000000000000178e+00,4.600000000000000200e-01,2.699999999999999969e-02,5.389999999999999680e+00,2.000000000000000096e-04,0.000000000000000000e+00,1.399999999999999986e-03
1.370000000000000000e+02,1.819000000000000128e+01,7.959999999999999964e+00,7.688000000000000389e-01,7.960000000000000409e-02,2.957999999999999829e+01,5.000000000000000104e-04,1.199999999999999895e-03,4.899999999999999842e-03
1.720000000000000000e+02,4.010999999999999943e+01,3.000000000000000000e+00,7.245400000000000063e+00,2.999999999999999889e-02,2.014999999999999858e+01,1.399999999999999986e-03,0.000000000000000000e+00,4.300000000000000003e-03
1.910000000000000000e+02,1.271000000000000085e+01,0.000000000000000000e+00,1.719999999999999862e-01,0.000000000000000000e+00,1.000000000000000021e-02,1.600000000000000077e-03,0.000000000000000000e+00,0.000000000000000000e+00
